ref_chrom	ref_start	ref_end	ref_contig	ref_length	mapped_chrom	mapped_start	mapped_end	mapped_length	is_mapped	is_mapped_correctly	is_correct_orientation	is_correct_order	mapping_quality
chr2	134566017	134592492	chr2_9	26475	chr2	134585240	134611715	26475	True	False	True	True	60
chr2	134592492	134603529	chr2_10	11037	chr2	134611715	134622752	11037	True	False	True	True	60
chr2	134603529	134622918	chr2_11	19389	chr2	134623521	134642910	19389	True	False	True	True	60
chr2	134622918	153819835	chr2_12	19196917	chr2	134642910	153839827	19196917	True	False	True	True	60
chr2	153819835	242682604	chr2_13	88862769	chr2	153839827	242702596	88862769	True	False	True	True	60
chr3	0	41521	chr3_0	41521	chr3	0	41521	41521	True	True	True	True	60
chr3	41521	5950963	chr3_1	5909442	chr3	41521	5950963	5909442	True	True	True	True	60
chr3	5950963	5985844	chr3_2	34881	chr3	5952335	5987216	34881	True	False	True	True	60
chr3	5985844	6019079	chr3_3	33235	chr3	5987216	6020451	33235	True	False	True	True	60
chr3	6019079	6079367	chr3_4	60288	chr3	6020451	6080739	60288	True	False	True	True	60
chr3	6079367	6112821	chr3_5	33454	chr3	6080739	6114193	33454	True	False	True	True	60
chr3	6112821	6129627	chr3_6	16806	chr3	6117205	6134011	16806	True	False	True	True	60
chr3	6129627	6156041	chr3_7	26414	chr3	6134011	6160425	26414	True	False	True	True	60
chr3	6156041	6190647	chr3_8	34606	chr3	6160425	6195031	34606	True	False	True	True	60
chr3	6190647	6230617	chr3_9	39970	chr3	6197150	6237120	39970	True	False	True	True	60
chr3	6230617	6270362	chr3_10	39745	chr3	6237120	6276865	39745	True	False	True	True	60
chr3	6270362	6369898	chr3_11	99536	chr3	6276865	6376401	99536	True	False	True	True	60
chr3	6369898	6398507	chr3_12	28609	chr3	6380065	6408674	28609	True	False	True	True	60
chr3	6398507	6601267	chr3_13	202760	chr3	6408674	6611434	202760	True	False	True	True	60
chr3	6601267	6615399	chr3_14	14132	chr3	6611434	6625566	14132	True	False	True	True	60
chr3	6615399	6626041	chr3_15	10642	chr3	6625566	6636208	10642	True	False	True	True	60
chr3	6626041	6672996	chr3_16	46955	chr3	6636208	6683163	46955	True	False	True	True	60
chr3	6672996	6751173	chr3_17	78177	chr3	6683163	6761340	78177	True	False	True	True	60
chr3	6751173	6783151	chr3_18	31978	chr3	6761340	6793318	31978	True	False	True	True	60
chr3	6783151	6840013	chr3_19	56862	chr3	6793318	6850180	56862	True	False	True	True	60
chr3	6840013	8091064	chr3_20	1251051	chr3	6850180	8101231	1251051	True	False	True	True	60
chr3	8091064	8101779	chr3_21	10715	chr3	8110445	8121160	10715	True	False	True	True	60
chr3	8101779	120060083	chr3_22	111958304	chr3	8121160	120079464	111958304	True	False	True	True	60
chr3	120060083	122680861	chr3_23	2620778	chr3	120079464	122700242	2620778	True	False	True	True	60
chr3	122680861	123088234	chr3_24	407373	chr3	122700242	123107615	407373	True	False	True	True	60
chr3	123088234	123093619	chr3_25	5385	chr3	123107615	123113000	5385	True	False	True	True	60
chr3	123093619	123219758	chr3_26	126139	chr3	123128408	123254547	126139	True	False	True	True	60
chr3	123219758	123257303	chr3_27	37545	chr3	123254547	123292092	37545	True	False	True	True	60
chr3	123257303	123397073	chr3_28	139770	chr3	123292092	123431862	139770	True	False	True	True	60
chr3	123397073	123437404	chr3_29	40331	chr3	123431862	123472193	40331	True	False	True	True	60
chr3	123437404	123474471	chr3_30	37067	chr3	123472193	123509260	37067	True	False	True	True	60
chr3	123474471	123497209	chr3_31	22738	chr3	123510311	123533049	22738	True	False	True	True	60
chr3	123497209	123524926	chr3_32	27717	chr3	123533049	123560766	27717	True	False	True	True	60
chr3	123524926	124845072	chr3_33	1320146	chr3	123560766	124880912	1320146	True	False	True	True	60
chr3	124845072	128083293	chr3_34	3238221	chr3	124880912	128119133	3238221	True	False	True	True	60
chr3	128083293	128131134	chr3_35	47841	chr3	128119133	128166974	47841	True	False	True	True	60
chr3	128131134	128175143	chr3_36	44009	chr3	128166974	128210983	44009	True	False	True	True	60
chr3	128175143	128208919	chr3_37	33776	chr3	128210983	128244759	33776	True	False	True	True	60
chr3	128208919	128243542	chr3_38	34623	chr3	128244759	128279382	34623	True	False	True	True	60
chr3	128243542	128300052	chr3_39	56510	chr3	128279382	128335892	56510	True	False	True	True	60
chr3	128300052	128905469	chr3_40	605417	chr3	128335892	128941309	605417	True	False	True	True	60
chr3	128905469	131481091	chr3_41	2575622	chr3	128941309	131516931	2575622	True	False	True	True	60
chr3	131481091	131490446	chr3_42	9355	chr3	131516931	131526286	9355	True	False	True	True	60
chr3	131490446	131561009	chr3_43	70563	chr3	131526922	131597485	70563	True	False	True	True	60
chr3	131561009	131659733	chr3_44	98724	chr3	131597485	131696209	98724	True	False	True	True	60
chr3	131659733	131678672	chr3_45	18939	chr3	131696209	131715148	18939	True	False	True	True	60
chr3	131678672	188874710	chr3_46	57196038	chr3	131721473	188917511	57196038	True	False	True	True	60
chr3	188874710	188902162	chr3_47	27452	chr3	188926197	188953649	27452	True	False	True	True	60
chr3	188902162	188937835	chr3_48	35673	chr3	188953649	188989322	35673	True	False	True	True	60
chr3	188937835	193522301	chr3_49	4584466	chr3	188989322	193573788	4584466	True	False	True	True	60
chr3	193522301	193554316	chr3_50	32015	chr3	193573788	193605803	32015	True	False	True	True	60
chr3	193554316	193587627	chr3_51	33311	chr3	193605803	193639114	33311	True	False	True	True	60
chr3	193587627	193609233	chr3_52	21606	chr3	193639114	193660720	21606	True	False	True	True	60
chr3	193609233	193682544	chr3_53	73311	chr3	193660720	193734031	73311	True	False	True	True	60
chr3	193682544	193731054	chr3_54	48510	chr3	193734031	193782541	48510	True	False	True	True	60
chr3	193731054	193778706	chr3_55	47652	chr3	193793230	193840882	47652	True	False	True	True	60
chr3	193778706	201133763	chr3_56	7355057	chr3	193840882	201195939	7355057	True	False	True	True	60
chr4	0	33799	chr4_0	33799	chr4	0	33799	33799	True	True	True	True	60
chr4	33799	146281	chr4_1	112482	chr4	38032	150514	112482	True	False	True	True	60
chr4	146281	200660	chr4_2	54379	chr4	160490	214869	54379	True	False	True	True	60
chr4	200660	265993	chr4_3	65333	chr4	214869	280202	65333	True	False	True	True	60
chr4	265993	821127	chr4_4	555134	chr4	280202	835336	555134	True	False	True	True	60
chr4	821127	897702	chr4_5	76575	chr4	835336	911911	76575	True	False	True	True	60
chr4	897702	930652	chr4_6	32950	chr4	919055	952005	32950	True	False	True	True	60
chr4	930652	969423	chr4_7	38771	chr4	952005	990776	38771	True	False	True	True	60
chr4	969423	1029997	chr4_8	60574	chr4	990776	1051350	60574	True	False	True	True	60
chr4	1029997	1131931	chr4_9	101934	chr4	1051350	1153284	101934	True	False	True	True	60
chr4	1131931	1165385	chr4_10	33454	chr4	1153284	1186738	33454	True	False	True	True	60
chr4	1165385	1206911	chr4_11	41526	chr4	1186738	1228264	41526	True	False	True	True	60
chr4	1206911	1258340	chr4_12	51429	chr4	1228264	1279693	51429	True	False	True	True	60
chr4	1258340	1327351	chr4_13	69011	chr4	1279693	1348704	69011	True	False	True	True	60
chr4	1327351	1355481	chr4_14	28130	chr4	1348704	1376834	28130	True	False	True	True	60
chr4	1355481	1413854	chr4_15	58373	chr4	1376834	1435207	58373	True	False	True	True	60
chr4	1413854	1453170	chr4_16	39316	chr4	1435207	1474523	39316	True	False	True	True	60
chr4	1453170	1486403	chr4_17	33233	chr4	1474523	1507756	33233	True	False	True	True	60
chr4	1486403	1522813	chr4_18	36410	chr4	1507756	1544166	36410	True	False	True	True	60
chr4	1522813	1530400	chr4_19	7587	chr4	1550185	1557772	7587	True	False	True	True	60
chr4	1530400	1576704	chr4_20	46304	chr4	1557772	1604076	46304	True	False	True	True	60
chr4	1576704	1869604	chr4_21	292900	chr4	1604076	1896976	292900	True	False	True	True	60
chr4	1869604	112253546	chr4_22	110383942	chr4	1896976	112280918	110383942	True	False	True	True	60
chr4	112253546	112277140	chr4_23	23594	chr4	112288185	112311779	23594	True	False	True	True	60
chr4	112277140	112432213	chr4_24	155073	chr4	112311779	112466852	155073	True	False	True	True	60
chr4	112432213	114821041	chr4_25	2388828	chr4	112466852	114855680	2388828	True	False	True	True	60
chr4	114821041	114846014	chr4_26	24973	chr4	114855680	114880653	24973	True	False	True	True	60
chr4	114846014	114881839	chr4_27	35825	chr4	114880653	114916478	35825	True	False	True	True	60
chr4	114881839	114906876	chr4_28	25037	chr4	114916478	114941515	25037	True	False	True	True	60
chr4	114906876	114922972	chr4_29	16096	chr4	114941515	114957611	16096	True	False	True	True	60
chr4	114922972	114951040	chr4_30	28068	chr4	114957611	114985679	28068	True	False	True	True	60
chr4	114951040	115602003	chr4_31	650963	chr4	114985679	115636642	650963	True	False	True	True	60
chr4	115602003	115645341	chr4_32	43338	chr4	115638063	115681401	43338	True	False	True	True	60
chr4	115645341	156061818	chr4_33	40416477	chr4	115681401	156097878	40416477	True	False	True	True	60
chr4	156061818	156091570	chr4_34	29752	chr4	156097878	156127630	29752	True	False	True	True	60
chr4	156091570	156159491	chr4_35	67921	chr4	156127630	156195551	67921	True	False	True	True	60
chr4	156159491	156460464	chr4_36	300973	chr4	156204096	156505069	300973	True	False	True	True	60
chr4	156460464	156478110	chr4_37	17646	chr4	156505069	156522715	17646	True	False	True	True	60
chr4	156478110	156494276	chr4_38	16166	chr4	156522715	156538881	16166	True	False	True	True	60
chr4	156494276	156531462	chr4_39	37186	chr4	156543717	156580903	37186	True	False	True	True	60
chr4	156531462	156594913	chr4_40	63451	chr4	156580903	156644354	63451	True	False	True	True	60
chr4	156594913	193584405	chr4_41	36989492	chr4	156644354	193633846	36989492	True	False	True	True	60
chr5	0	109956	chr5_0	109956	chr5	0	109956	109956	True	True	True	True	60
chr5	109956	182070823	chr5_1	181960867	chr5	113312	182074179	181960867	True	False	True	True	60
chr6	0	81529577	chr6_0	81529577	chr6	0	81529577	81529577	True	True	True	True	60
chr6	81529577	81554435	chr6_1	24858	chr6	81542449	81567307	24858	True	False	True	True	60
chr6	81554435	87503899	chr6_2	5949464	chr6	81567307	87516771	5949464	True	False	True	True	60
chr6	87503899	87599851	chr6_3	95952	chr6	87516771	87612723	95952	True	False	True	True	60
chr6	87599851	172073104	chr6_4	84473253	chr6	87612723	172085976	84473253	True	False	True	True	60
chr7	0	10787	chr7_0	10787	.	.	.	.	False	False	False	False	60
chr7	10787	2028191	chr7_1	2017404	chr7	26572	2043976	2017404	True	False	True	True	60
chr7	2028191	2056731	chr7_2	28540	chr7	2043976	2072516	28540	True	False	True	True	60
chr7	2056731	2101520	chr7_3	44789	chr7	2078635	2123424	44789	True	False	True	True	60
chr7	2101520	2119192	chr7_4	17672	chr7	2123424	2141096	17672	True	False	True	True	60
chr7	2119192	2188890	chr7_5	69698	chr7	2141096	2210794	69698	True	False	True	True	60
chr7	2188890	2252553	chr7_6	63663	chr7	2210794	2274457	63663	True	False	True	True	60
chr7	2252553	2366460	chr7_7	113907	chr7	2274457	2388364	113907	True	False	True	True	60
chr7	2366460	2392556	chr7_8	26096	chr7	2397419	2423515	26096	True	False	True	True	60
chr7	2392556	5149969	chr7_9	2757413	chr7	2424840	5182253	2757413	True	False	True	True	60
chr7	5149969	64105111	chr7_10	58955142	chr7	5182253	64137395	58955142	True	False	True	True	60
chr7	64105111	64179191	chr7_11	74080	chr7	64137395	64211475	74080	True	False	True	True	60
chr7	64179191	64203906	chr7_12	24715	chr7	64212077	64236792	24715	True	False	True	True	60
chr7	64203906	64224437	chr7_13	20531	chr7	64240225	64260756	20531	True	False	True	True	60
chr7	64224437	64251000	chr7_14	26563	chr7	64260756	64287319	26563	True	False	True	True	60
chr7	64251000	64278093	chr7_15	27093	chr7	64292633	64319726	27093	True	False	True	True	60
chr7	64278093	64339454	chr7_16	61361	chr7	64319726	64381087	61361	True	False	True	True	46
chr7	64339454	65082392	chr7_17	742938	chr7	64385505	65128443	742938	True	False	True	True	60
chr7	65082392	65113377	chr7_18	30985	chr7	65128443	65159428	30985	True	False	True	True	60
chr7	65113377	65155280	chr7_19	41903	chr7	65159428	65201331	41903	True	False	True	True	60
chr7	65155280	65177164	chr7_20	21884	chr7	65201331	65223215	21884	True	False	True	True	60
chr7	65177164	83500557	chr7_21	18323393	chr7	65223478	83546871	18323393	True	False	True	True	60
chr7	83500557	83547838	chr7_22	47281	chr7	83546871	83594152	47281	True	False	True	True	60
chr7	83547838	83786021	chr7_23	238183	chr7	83594152	83832335	238183	True	False	True	True	60
chr7	83786021	83824917	chr7_24	38896	chr7	83832335	83871231	38896	True	False	True	True	60
chr7	83824917	83874265	chr7_25	49348	chr7	83875108	83924456	49348	True	False	True	True	60
chr7	83874265	83891167	chr7_26	16902	chr7	83930371	83947273	16902	True	False	True	True	60
chr7	83891167	83953986	chr7_27	62819	chr7	83947273	84010092	62819	True	False	True	True	60
chr7	83953986	84007959	chr7_28	53973	chr7	84010092	84064065	53973	True	False	True	True	60
chr7	84007959	84017112	chr7_29	9153	chr7	84072536	84081689	9153	True	False	True	True	60
chr7	84017112	84114291	chr7_30	97179	chr7	84083080	84180259	97179	True	False	True	True	60
chr7	84114291	84144019	chr7_31	29728	chr7	84181828	84211556	29728	True	False	True	True	60
chr7	84144019	84173819	chr7_32	29800	chr7	84211556	84241356	29800	True	False	True	True	60
chr7	84173819	84203665	chr7_33	29846	chr7	84241356	84271202	29846	True	False	True	True	60
chr7	84203665	84224242	chr7_34	20577	chr7	84271202	84291779	20577	True	False	True	True	60
chr7	84224242	84250464	chr7_35	26222	chr7	84291779	84318001	26222	True	False	True	True	60
chr7	84250464	93018930	chr7_36	8768466	chr7	84318001	93086467	8768466	True	False	True	True	60
chr7	93018930	93637659	chr7_37	618729	chr7	93086467	93705196	618729	True	False	True	True	60
chr7	93637659	93723495	chr7_38	85836	chr7	93705196	93791032	85836	True	False	True	True	60
chr7	93723495	93729992	chr7_39	6497	chr7	93791032	93797529	6497	True	False	True	True	60
chr7	93729992	93735862	chr7_40	5870	chr7	93814179	93820049	5870	True	False	True	True	60
chr7	93735862	93793042	chr7_41	57180	chr7	93829189	93886369	57180	True	False	True	True	60
chr7	93793042	116615547	chr7_42	22822505	chr7	93886369	116708874	22822505	True	False	True	True	60
chr7	116615547	116675483	chr7_43	59936	chr7	116708874	116768810	59936	True	False	True	True	60
chr7	116675483	116713261	chr7_44	37778	chr7	116771695	116809473	37778	True	False	True	True	60
chr7	116713261	116768050	chr7_45	54789	chr7	116809473	116864262	54789	True	False	True	True	60
chr7	116768050	116808028	chr7_46	39978	chr7	116864262	116904240	39978	True	False	True	True	60
chr7	116808028	116962204	chr7_47	154176	chr7	116904240	117058416	154176	True	False	True	True	60
chr7	116962204	118998655	chr7_48	2036451	chr7	117058416	119094867	2036451	True	False	True	True	60
chr7	118998655	160456980	chr7_49	41458325	chr7	119094867	160553192	41458325	True	False	True	True	60
chr8	0	730143	chr8_0	730143	chr8	0	730143	730143	True	True	True	True	60
chr8	730143	758628	chr8_1	28485	chr8	730143	758628	28485	True	True	True	True	60
chr8	758628	785550	chr8_2	26922	chr8	758628	785550	26922	True	True	True	True	60
chr8	785550	815971	chr8_3	30421	chr8	785550	815971	30421	True	True	True	True	60
chr8	815971	868147	chr8_4	52176	chr8	823557	875733	52176	True	False	True	True	60
chr8	868147	905207	chr8_5	37060	chr8	875733	912793	37060	True	False	True	True	60
chr8	905207	998728	chr8_6	93521	chr8	912793	1006314	93521	True	False	True	True	60
chr8	998728	1429573	chr8_7	430845	chr8	1006314	1437159	430845	True	False	True	True	60
chr8	1429573	1488511	chr8_8	58938	chr8	1443010	1501948	58938	True	False	True	True	60
chr8	1488511	1566481	chr8_9	77970	chr8	1501948	1579918	77970	True	False	True	True	60
chr8	1566481	2218206	chr8_10	651725	chr8	1582769	2234494	651725	True	False	True	True	60
chr8	2218206	2274565	chr8_11	56359	chr8	2234494	2290853	56359	True	False	True	True	60
chr8	2274565	83807291	chr8_12	81532726	chr8	2290853	83823579	81532726	True	False	True	True	60
chr8	83807291	83848489	chr8_13	41198	chr8	83823579	83864777	41198	True	False	True	True	60
chr8	83848489	85220595	chr8_14	1372106	chr8	83864777	85236883	1372106	True	False	True	True	60
chr8	85220595	86575277	chr8_15	1354682	chr8	85255564	86610246	1354682	True	False	True	True	60
chr8	86575277	86599694	chr8_16	24417	chr8	86610246	86634663	24417	True	False	True	True	37
chr8	86599694	86694226	chr8_17	94532	chr8	86643382	86737914	94532	True	False	True	True	60
chr8	86694226	86726903	chr8_18	32677	chr8	86737914	86770591	32677	True	False	True	True	17
chr8	86726903	86889303	chr8_19	162400	chr8	86770591	86932991	162400	True	False	True	True	60
chr8	86889303	86914433	chr8_20	25130	chr8	86932991	86958121	25130	True	False	True	True	32
chr8	86914433	86951852	chr8_21	37419	chr8	86958121	86995540	37419	True	False	True	True	15
chr8	86951852	86978505	chr8_22	26653	.	.	.	.	False	False	False	False	5
chr8	86978505	87007642	chr8_23	29137	chr8	87062277	87091414	29137	True	False	True	True	19
chr8	87007642	87054419	chr8_24	46777	chr8	87091414	87138191	46777	True	False	True	True	60
chr8	87054419	87081223	chr8_25	26804	chr8	87138191	87164995	26804	True	False	True	True	60
chr8	87081223	87216473	chr8_26	135250	chr8	87164995	87300245	135250	True	False	True	True	60
chr8	87216473	87226051	chr8_27	9578	chr8	87300245	87309823	9578	True	False	True	True	60
chr8	87226051	87332810	chr8_28	106759	chr8	87312740	87419499	106759	True	False	True	True	60
chr8	87332810	127739206	chr8_29	40406396	chr8	87419499	127825895	40406396	True	False	True	True	60
chr8	127739206	127753342	chr8_30	14136	chr8	127825895	127840031	14136	True	False	True	True	60
chr8	127753342	127771470	chr8_31	18128	chr8	127840031	127858159	18128	True	False	True	True	60
chr8	127771470	146373631	chr8_32	18602161	chr8	127858159	146460320	18602161	True	False	True	True	60
chr9	0	172790	chr9_0	172790	chr9	0	172790	172790	True	True	True	True	60
chr9	172790	229444	chr9_1	56654	chr9	175245	231899	56654	True	False	True	True	60
chr9	229444	32844958	chr9_2	32615514	chr9	231899	32847413	32615514	True	False	True	True	60
chr9	32844958	32854326	chr9_3	9368	chr9	32847413	32856781	9368	True	False	True	True	60
chr9	32854326	32872363	chr9_4	18037	chr9	32856781	32874818	18037	True	False	True	True	60
chr9	32872363	32906380	chr9_5	34017	chr9	32874818	32908835	34017	True	False	True	True	60
chr9	32906380	32960748	chr9_6	54368	chr9	32908835	32963203	54368	True	False	True	True	60
chr9	32960748	32987409	chr9_7	26661	chr9	32963203	32989864	26661	True	False	True	True	60
chr9	32987409	32996546	chr9_8	9137	chr9	32989864	32999001	9137	True	False	True	True	60
chr9	32996546	33006718	chr9_9	10172	chr9	32999138	33009310	10172	True	False	True	True	60
chr9	33006718	33163321	chr9_10	156603	chr9	33009310	33165913	156603	True	False	True	True	60
chr9	33163321	34099218	chr9_11	935897	chr9	33165913	34101810	935897	True	False	True	True	60
chr9	34099218	34133338	chr9_12	34120	chr9	34101810	34135930	34120	True	False	True	True	60
chr9	34133338	34181941	chr9_13	48603	chr9	34135930	34184533	48603	True	False	True	True	60
chr9	34181941	34194339	chr9_14	12398	chr9	34186861	34199259	12398	True	False	True	True	60
chr9	34194339	34288005	chr9_15	93666	chr9	34199259	34292925	93666	True	False	True	True	60
chr9	34288005	34318214	chr9_16	30209	chr9	34293746	34323955	30209	True	False	True	True	60
chr9	34318214	34354240	chr9_17	36026	chr9	34323955	34359981	36026	True	False	True	True	60
chr9	34354240	34422210	chr9_18	67970	chr9	34359981	34427951	67970	True	False	True	True	60
chr9	34422210	34509085	chr9_19	86875	chr9	34427951	34514826	86875	True	False	True	True	60
chr9	34509085	34558034	chr9_20	48949	chr9	34523038	34571987	48949	True	False	True	True	60
chr9	34558034	53677687	chr9_21	19119653	chr9	34571987	53691640	19119653	True	False	True	True	60
chr9	53677687	54252220	chr9_22	574533	chr9	53691640	54266173	574533	True	False	True	True	17
chr9	54252220	54273794	chr9_23	21574	.	.	.	.	False	False	False	False	1
chr9	54273794	54868275	chr9_24	594481	chr9	54290004	54884485	594481	True	False	True	True	25
chr9	54868275	56440315	chr9_25	1572040	chr9	54884485	56456525	1572040	True	False	True	True	22
chr9	56440315	56465241	chr9_26	24926	.	.	.	.	False	False	False	False	1
chr9	56465241	56496292	chr9_27	31051	.	.	.	.	False	False	False	False	1
chr9	56496292	60168196	chr9_28	3671904	chr9	56508295	60180199	3671904	True	False	True	True	15
chr9	60168196	60826947	chr9_29	658751	chr9	60180199	60838950	658751	True	False	True	True	11
chr9	60826947	60916730	chr9_30	89783	chr9	60838950	60928733	89783	True	False	True	True	22
chr9	60916730	147153097	chr9_31	86236367	chr9	60928733	147165100	86236367	True	False	True	True	60
chr9	147153097	147185695	chr9_32	32598	chr9	147165100	147197698	32598	True	False	True	True	60
chr9	147185695	147217715	chr9_33	32020	chr9	147197698	147229718	32020	True	False	True	True	60
chr9	147217715	147237407	chr9_34	19692	chr9	147229718	147249410	19692	True	False	True	True	60
chr9	147237407	147253022	chr9_35	15615	chr9	147249410	147265025	15615	True	False	True	True	60
chr9	147253022	147334086	chr9_36	81064	chr9	147265025	147346089	81064	True	False	True	True	60
chr9	147334086	147359863	chr9_37	25777	chr9	147346089	147371866	25777	True	False	True	True	60
chr9	147359863	147412712	chr9_38	52849	chr9	147371866	147424715	52849	True	False	True	True	60
chr9	147412712	149001593	chr9_39	1588881	chr9	147424715	149013596	1588881	True	False	True	True	60
chr9	149001593	150795486	chr9_40	1793893	chr9	149013596	150807489	1793893	True	False	True	True	60
chr10	0	22381	chr10_0	22381	chr10	2674	25055	22381	True	False	True	True	60
chr10	22381	148311	chr10_1	125930	chr10	29511	155441	125930	True	False	True	True	60
chr10	148311	184293	chr10_2	35982	chr10	155441	191423	35982	True	False	True	True	60
chr10	184293	346106	chr10_3	161813	chr10	191423	353236	161813	True	False	True	True	60
