ref_chrom	ref_start	ref_end	ref_contig	ref_length	mapped_chrom	mapped_start	mapped_end	mapped_length	is_mapped	is_mapped_correctly	is_correct_orientation	is_correct_order	mapping_quality
chr1	137837231	137863535	chr1_27	26304	chr1	137837231	137863535	26304	True	True	True	True	14
chr1	137863535	137913034	chr1_28	49499	.	.	.	.	False	False	False	False	1
chr1	137913034	138267508	chr1_29	354474	chr1	137913034	138267508	354474	True	True	True	True	17
chr1	138267508	138301231	chr1_30	33723	chr1	138267508	138301231	33723	True	True	True	True	17
chr1	138301231	138328081	chr1_31	26850	chr1	138301231	138328081	26850	True	True	True	True	22
chr1	138328081	138359048	chr1_32	30967	chr1	138328081	138359048	30967	True	True	True	True	26
chr1	138359048	138496608	chr1_33	137560	chr1	138359048	138496608	137560	True	True	True	True	52
chr1	138496608	138648233	chr1_34	151625	chr1	138496608	138648233	151625	True	True	True	True	46
chr1	138648233	138879331	chr1_35	231098	chr1	138648233	138879331	231098	True	True	True	True	40
chr1	138879331	138901754	chr1_36	22423	chr1	138879331	138901754	22423	True	True	True	True	11
chr1	138901754	138924823	chr1_37	23069	chr1	138901754	138924823	23069	True	True	True	True	12
chr1	138924823	138955746	chr1_38	30923	chr1	138924823	138955746	30923	True	True	True	True	26
chr1	138955746	139598034	chr1_39	642288	chr1	138955746	139598034	642288	True	True	True	True	53
chr1	139598034	139623127	chr1_40	25093	chr1	139598034	139623127	25093	True	True	True	True	36
chr1	139623127	139646000	chr1_41	22873	chr1	139623127	139646000	22873	True	True	True	True	50
chr1	139646000	139756284	chr1_42	110284	chr1	139646000	139756284	110284	True	True	True	True	60
chr1	139756284	226100895	chr1_43	86344611	chr1	139756284	226100895	86344611	True	True	True	True	60
chr1	226100895	226739580	chr1_44	638685	chr1	226100895	226739580	638685	True	True	True	True	60
chr1	226739580	226748717	chr1_45	9137	chr1	226739580	226748717	9137	True	True	True	True	60
chr1	226748717	226780417	chr1_46	31700	chr1	226748717	226780417	31700	True	True	True	True	60
chr1	226780417	226800346	chr1_47	19929	chr1	226780417	226800346	19929	True	True	True	True	60
chr1	226800346	226836771	chr1_48	36425	chr1	226800346	226836771	36425	True	True	True	True	60
chr1	226836771	226862357	chr1_49	25586	chr1	226836771	226862357	25586	True	True	True	True	60
chr1	226862357	227090047	chr1_50	227690	chr1	226862357	227090047	227690	True	True	True	True	60
chr1	227090047	235398929	chr1_51	8308882	chr1	227090047	235398929	8308882	True	True	True	True	60
chr1	235398929	235447312	chr1_52	48383	chr1	235398929	235447312	48383	True	True	True	True	60
chr1	235447312	235482373	chr1_53	35061	chr1	235447312	235482373	35061	True	True	True	True	60
chr1	235482373	235700885	chr1_54	218512	chr1	235482373	235700885	218512	True	True	True	True	60
chr1	235700885	248387328	chr1_55	12686443	chr1	235700885	248387328	12686443	True	True	True	True	60
chr2	0	40153	chr2_0	40153	chr2	0	40153	40153	True	True	True	True	60
chr2	40153	421915	chr2_1	381762	chr2	40153	421915	381762	True	True	True	True	60
chr2	421915	3443044	chr2_2	3021129	chr2	421915	3443044	3021129	True	True	True	True	60
chr2	3443044	3528527	chr2_3	85483	chr2	3443044	3528527	85483	True	True	True	True	60
chr2	3528527	3666087	chr2_4	137560	chr2	3528527	3666087	137560	True	True	True	True	60
chr2	3666087	3691587	chr2_5	25500	chr2	3666087	3691587	25500	True	True	True	True	60
chr2	3691587	3706930	chr2_6	15343	chr2	3691587	3706930	15343	True	True	True	True	60
chr2	3706930	89916528	chr2_7	86209598	chr2	3706930	89916528	86209598	True	True	True	True	60
chr2	89916528	134603014	chr2_8	44686486	chr2	89916528	134603014	44686486	True	True	True	True	60
chr2	134603014	134625437	chr2_9	22423	chr2	134603014	134625437	22423	True	True	True	True	60
chr2	134625437	134643556	chr2_10	18119	chr2	134625437	134643556	18119	True	True	True	True	60
chr2	134643556	134662499	chr2_11	18943	chr2	134643556	134662499	18943	True	True	True	True	60
chr2	134662499	153862168	chr2_12	19199669	chr2	134662499	153862168	19199669	True	True	True	True	60
chr2	153862168	242696752	chr2_13	88834584	chr2	153862168	242696752	88834584	True	True	True	True	60
chr3	0	47064	chr3_0	47064	chr3	0	47064	47064	True	True	True	True	60
chr3	47064	5966078	chr3_1	5919014	chr3	47064	5966078	5919014	True	True	True	True	60
chr3	5966078	6001605	chr3_2	35527	chr3	5966078	6001605	35527	True	True	True	True	60
chr3	6001605	6038938	chr3_3	37333	chr3	6001605	6038938	37333	True	True	True	True	60
chr3	6038938	6094096	chr3_4	55158	chr3	6038938	6094096	55158	True	True	True	True	60
chr3	6094096	6121282	chr3_5	27186	chr3	6094096	6121282	27186	True	True	True	True	60
chr3	6121282	6138628	chr3_6	17346	chr3	6121282	6138628	17346	True	True	True	True	60
chr3	6138628	6158534	chr3_7	19906	chr3	6138628	6158534	19906	True	True	True	True	60
chr3	6158534	6186146	chr3_8	27612	chr3	6158534	6186146	27612	True	True	True	True	60
chr3	6186146	6208658	chr3_9	22512	chr3	6186146	6208658	22512	True	True	True	True	60
chr3	6208658	6239120	chr3_10	30462	chr3	6208658	6239120	30462	True	True	True	True	60
chr3	6239120	6348250	chr3_11	109130	chr3	6239120	6348250	109130	True	True	True	True	60
chr3	6348250	6378545	chr3_12	30295	chr3	6348250	6378545	30295	True	True	True	True	60
chr3	6378545	6553334	chr3_13	174789	chr3	6378545	6553334	174789	True	True	True	True	60
chr3	6553334	6576400	chr3_14	23066	chr3	6553334	6576400	23066	True	True	True	True	60
chr3	6576400	6597399	chr3_15	20999	chr3	6576400	6597399	20999	True	True	True	True	60
chr3	6597399	6634820	chr3_16	37421	chr3	6597399	6634820	37421	True	True	True	True	60
chr3	6634820	6724362	chr3_17	89542	chr3	6634820	6724362	89542	True	True	True	True	60
chr3	6724362	6746196	chr3_18	21834	chr3	6724362	6746196	21834	True	True	True	True	60
chr3	6746196	6793124	chr3_19	46928	chr3	6746196	6793124	46928	True	True	True	True	60
chr3	6793124	8097328	chr3_20	1304204	chr3	6793124	8097328	1304204	True	True	True	True	60
chr3	8097328	8117257	chr3_21	19929	chr3	8097328	8117257	19929	True	True	True	True	60
chr3	8117257	120075799	chr3_22	111958542	chr3	8117257	120075799	111958542	True	True	True	True	60
chr3	120075799	122683967	chr3_23	2608168	chr3	120075799	122683967	2608168	True	True	True	True	60
chr3	122683967	123107934	chr3_24	423967	chr3	122683967	123107934	423967	True	True	True	True	60
chr3	123107934	123128727	chr3_25	20793	chr3	123107934	123128727	20793	True	True	True	True	60
chr3	123128727	123273133	chr3_26	144406	chr3	123128727	123273133	144406	True	True	True	True	60
chr3	123273133	123304859	chr3_27	31726	chr3	123273133	123304859	31726	True	True	True	True	60
chr3	123304859	123439483	chr3_28	134624	chr3	123304859	123439483	134624	True	True	True	True	60
chr3	123439483	123481944	chr3_29	42461	chr3	123439483	123481944	42461	True	True	True	True	60
chr3	123481944	123545904	chr3_30	63960	chr3	123481944	123545904	63960	True	True	True	True	60
chr3	123545904	123565446	chr3_31	19542	chr3	123545904	123565446	19542	True	True	True	True	60
chr3	123565446	123584796	chr3_32	19350	chr3	123565446	123584796	19350	True	True	True	True	60
chr3	123584796	124889000	chr3_33	1304204	chr3	123584796	124889000	1304204	True	True	True	True	60
chr3	124889000	128130961	chr3_34	3241961	chr3	124889000	128130961	3241961	True	True	True	True	60
chr3	128130961	128168382	chr3_35	37421	chr3	128130961	128168382	37421	True	True	True	True	60
chr3	128168382	128198943	chr3_36	30561	chr3	128168382	128198943	30561	True	True	True	True	60
chr3	128198943	128228439	chr3_37	29496	chr3	128198943	128228439	29496	True	True	True	True	60
chr3	128228439	128255156	chr3_38	26717	chr3	128228439	128255156	26717	True	True	True	True	60
chr3	128255156	128299985	chr3_39	44829	chr3	128255156	128299985	44829	True	True	True	True	60
chr3	128299985	128885672	chr3_40	585687	chr3	128299985	128885672	585687	True	True	True	True	60
chr3	128885672	131493840	chr3_41	2608168	chr3	128885672	131493840	2608168	True	True	True	True	60
chr3	131493840	131509794	chr3_42	15954	chr3	131493840	131509794	15954	True	True	True	True	60
chr3	131509794	131566162	chr3_43	56368	chr3	131509794	131566162	56368	True	True	True	True	60
chr3	131566162	131700224	chr3_44	134062	chr3	131566162	131700224	134062	True	True	True	True	60
chr3	131700224	131729158	chr3_45	28934	chr3	131700224	131729158	28934	True	True	True	True	60
chr3	131729158	188929795	chr3_46	57200637	chr3	131729158	188929795	57200637	True	True	True	True	60
chr3	188929795	188959965	chr3_47	30170	chr3	188929795	188959965	30170	True	True	True	True	60
chr3	188959965	188987953	chr3_48	27988	chr3	188959965	188987953	27988	True	True	True	True	60
chr3	188987953	193535593	chr3_49	4547640	chr3	188987953	193535593	4547640	True	True	True	True	60
chr3	193535593	193559770	chr3_50	24177	chr3	193535593	193559770	24177	True	True	True	True	60
chr3	193559770	193584992	chr3_51	25222	chr3	193559770	193584992	25222	True	True	True	True	60
chr3	193584992	193600984	chr3_52	15992	chr3	193584992	193600984	15992	True	True	True	True	60
chr3	193600984	193663602	chr3_53	62618	chr3	193600984	193663602	62618	True	True	True	True	60
chr3	193663602	193718298	chr3_54	54696	chr3	193663602	193718298	54696	True	True	True	True	60
chr3	193718298	193768126	chr3_55	49828	chr3	193718298	193768126	49828	True	True	True	True	60
chr3	193768126	201105948	chr3_56	7337822	chr3	193768126	201105948	7337822	True	True	True	True	60
chr4	0	32043	chr4_0	32043	chr4	0	32043	32043	True	True	True	True	60
chr4	32043	134188	chr4_1	102145	chr4	32043	134188	102145	True	True	True	True	60
chr4	134188	182994	chr4_2	48806	chr4	134188	182994	48806	True	True	True	True	60
chr4	182994	251846	chr4_3	68852	chr4	182994	251846	68852	True	True	True	True	60
chr4	251846	796033	chr4_4	544187	chr4	251846	796033	544187	True	True	True	True	60
chr4	796033	857412	chr4_5	61379	chr4	796033	857412	61379	True	True	True	True	60
chr4	857412	889535	chr4_6	32123	chr4	857412	889535	32123	True	True	True	True	60
chr4	889535	929636	chr4_7	40101	chr4	889535	929636	40101	True	True	True	True	60
chr4	929636	991015	chr4_8	61379	chr4	929636	991015	61379	True	True	True	True	60
chr4	991015	1113572	chr4_9	122557	chr4	991015	1113572	122557	True	True	True	True	60
chr4	1113572	1136478	chr4_10	22906	chr4	1113572	1136478	22906	True	True	True	True	60
chr4	1136478	1160208	chr4_11	23730	chr4	1136478	1160208	23730	True	True	True	True	60
chr4	1160208	1204347	chr4_12	44139	chr4	1160208	1204347	44139	True	True	True	True	60
chr4	1204347	1312381	chr4_13	108034	chr4	1204347	1312381	108034	True	True	True	True	60
chr4	1312381	1336319	chr4_14	23938	chr4	1312381	1336319	23938	True	True	True	True	60
chr4	1336319	1385709	chr4_15	49390	chr4	1336319	1385709	49390	True	True	True	True	60
chr4	1385709	1417828	chr4_16	32119	chr4	1385709	1417828	32119	True	True	True	True	60
chr4	1417828	1449958	chr4_17	32130	chr4	1417828	1449958	32130	True	True	True	True	60
chr4	1449958	1472856	chr4_18	22898	chr4	1449958	1472856	22898	True	True	True	True	60
chr4	1472856	1492922	chr4_19	20066	chr4	1472856	1492922	20066	True	True	True	True	60
chr4	1492922	1551127	chr4_20	58205	chr4	1492922	1551127	58205	True	True	True	True	60
chr4	1551127	1864714	chr4_21	313587	chr4	1551127	1864714	313587	True	True	True	True	60
chr4	1864714	112227821	chr4_22	110363107	chr4	1864714	112227821	110363107	True	True	True	True	60
chr4	112227821	112256594	chr4_23	28773	chr4	112227821	112256594	28773	True	True	True	True	60
chr4	112256594	112420130	chr4_24	163536	chr4	112256594	112420130	163536	True	True	True	True	60
chr4	112420130	114847045	chr4_25	2426915	chr4	112420130	114847045	2426915	True	True	True	True	60
chr4	114847045	114866060	chr4_26	19015	chr4	114847045	114866060	19015	True	True	True	True	60
chr4	114866060	114893080	chr4_27	27020	chr4	114866060	114893080	27020	True	True	True	True	60
chr4	114893080	114913873	chr4_28	20793	chr4	114893080	114913873	20793	True	True	True	True	60
chr4	114913873	114936385	chr4_29	22512	chr4	114913873	114936385	22512	True	True	True	True	60
chr4	114936385	114958890	chr4_30	22505	chr4	114936385	114958890	22505	True	True	True	True	60
chr4	114958890	115598741	chr4_31	639851	chr4	114958890	115598741	639851	True	True	True	True	60
chr4	115598741	115645309	chr4_32	46568	chr4	115598741	115645309	46568	True	True	True	True	60
chr4	115645309	156058770	chr4_33	40413461	chr4	115645309	156058770	40413461	True	True	True	True	60
chr4	156058770	156082842	chr4_34	24072	chr4	156058770	156082842	24072	True	True	True	True	60
chr4	156082842	156178455	chr4_35	95613	chr4	156082842	156178455	95613	True	True	True	True	60
chr4	156178455	156476621	chr4_36	298166	chr4	156178455	156476621	298166	True	True	True	True	60
chr4	156476621	156503338	chr4_37	26717	chr4	156476621	156503338	26717	True	True	True	True	60
chr4	156503338	156524340	chr4_38	21002	chr4	156503338	156524340	21002	True	True	True	True	60
chr4	156524340	156579326	chr4_39	54986	chr4	156524340	156579326	54986	True	True	True	True	60
chr4	156579326	156619575	chr4_40	40249	chr4	156579326	156619575	40249	True	True	True	True	60
chr4	156619575	193574945	chr4_41	36955370	chr4	156619575	193574945	36955370	True	True	True	True	60
chr5	0	99487	chr5_0	99487	chr5	0	99487	99487	True	True	True	True	60
chr5	99487	182045439	chr5_1	181945952	chr5	99487	182045439	181945952	True	True	True	True	60
chr6	0	81564422	chr6_0	81564422	chr6	0	81564422	81564422	True	True	True	True	60
chr6	81564422	81589563	chr6_1	25141	chr6	81564422	81589563	25141	True	True	True	True	60
chr6	81589563	87508577	chr6_2	5919014	chr6	81589563	87508577	5919014	True	True	True	True	60
chr6	87508577	87610303	chr6_3	101726	chr6	87508577	87610303	101726	True	True	True	True	60
chr6	87610303	172126628	chr6_4	84516325	chr6	87610303	172126628	84516325	True	True	True	True	60
chr7	0	26572	chr7_0	26572	chr7	0	26572	26572	True	True	True	True	60
chr7	26572	2061421	chr7_1	2034849	chr7	26572	2061421	2034849	True	True	True	True	60
chr7	2061421	2100429	chr7_2	39008	chr7	2061421	2100429	39008	True	True	True	True	60
chr7	2100429	2147981	chr7_3	47552	chr7	2100429	2147981	47552	True	True	True	True	60
chr7	2147981	2183704	chr7_4	35723	chr7	2147981	2183704	35723	True	True	True	True	60
chr7	2183704	2244413	chr7_5	60709	chr7	2183704	2244413	60709	True	True	True	True	60
chr7	2244413	2316331	chr7_6	71918	chr7	2244413	2316331	71918	True	True	True	True	60
chr7	2316331	2448743	chr7_7	132412	chr7	2316331	2448743	132412	True	True	True	True	60
chr7	2448743	2479718	chr7_8	30975	chr7	2448743	2479718	30975	True	True	True	True	60
chr7	2479718	5266915	chr7_9	2787197	chr7	2479718	5266915	2787197	True	True	True	True	60
chr7	5266915	64220310	chr7_10	58953395	chr7	5266915	64220310	58953395	True	True	True	True	60
chr7	64220310	64297592	chr7_11	77282	chr7	64220310	64297592	77282	True	True	True	True	60
chr7	64297592	64330370	chr7_12	32778	chr7	64297592	64330370	32778	True	True	True	True	60
chr7	64330370	64373077	chr7_13	42707	chr7	64330370	64373077	42707	True	True	True	True	60
chr7	64373077	64395983	chr7_14	22906	chr7	64373077	64395983	22906	True	True	True	True	60
chr7	64395983	64423998	chr7_15	28015	chr7	64395983	64423998	28015	True	True	True	True	60
chr7	64423998	64499218	chr7_16	75220	chr7	64423998	64499218	75220	True	True	True	True	60
chr7	64499218	65275300	chr7_17	776082	chr7	64499218	65275300	776082	True	True	True	True	60
chr7	65275300	65294491	chr7_18	19191	chr7	65275300	65294491	19191	True	True	True	True	60
chr7	65294491	65323264	chr7_19	28773	chr7	65294491	65323264	28773	True	True	True	True	60
chr7	65323264	65353889	chr7_20	30625	chr7	65323264	65353889	30625	True	True	True	True	60
chr7	65353889	83663450	chr7_21	18309561	chr7	65353889	83663450	18309561	True	True	True	True	60
chr7	83663450	83695789	chr7_22	32339	chr7	83663450	83695789	32339	True	True	True	True	60
chr7	83695789	83914301	chr7_23	218512	chr7	83695789	83914301	218512	True	True	True	True	60
chr7	83914301	83944633	chr7_24	30332	chr7	83914301	83944633	30332	True	True	True	True	60
chr7	83944633	83986977	chr7_25	42344	chr7	83944633	83986977	42344	True	True	True	True	60
chr7	83986977	84018421	chr7_26	31444	chr7	83986977	84018421	31444	True	True	True	True	60
chr7	84018421	84095703	chr7_27	77282	chr7	84018421	84095703	77282	True	True	True	True	60
chr7	84095703	84146059	chr7_28	50356	chr7	84095703	84146059	50356	True	True	True	True	60
chr7	84146059	84165074	chr7_29	19015	chr7	84146059	84165074	19015	True	True	True	True	60
chr7	84165074	84242159	chr7_30	77085	chr7	84165074	84242159	77085	True	True	True	True	60
chr7	84242159	84268397	chr7_31	26238	chr7	84242159	84268397	26238	True	True	True	True	60
chr7	84268397	84295215	chr7_32	26818	chr7	84268397	84295215	26818	True	True	True	True	60
chr7	84295215	84323561	chr7_33	28346	chr7	84295215	84323561	28346	True	True	True	True	60
chr7	84323561	84349657	chr7_34	26096	chr7	84323561	84349657	26096	True	True	True	True	60
chr7	84349657	84366840	chr7_35	17183	chr7	84349657	84366840	17183	True	True	True	True	60
chr7	84366840	93147977	chr7_36	8781137	chr7	84366840	93147977	8781137	True	True	True	True	60
chr7	93147977	93753784	chr7_37	605807	chr7	93147977	93753784	605807	True	True	True	True	60
chr7	93753784	93840596	chr7_38	86812	chr7	93753784	93840596	86812	True	True	True	True	60
chr7	93840596	93863743	chr7_39	23147	chr7	93840596	93863743	23147	True	True	True	True	60
chr7	93863743	93878753	chr7_40	15010	chr7	93863743	93878753	15010	True	True	True	True	60
chr7	93878753	93955370	chr7_41	76617	chr7	93878753	93955370	76617	True	True	True	True	60
chr7	93955370	116794641	chr7_42	22839271	chr7	93955370	116794641	22839271	True	True	True	True	60
chr7	116794641	116847417	chr7_43	52776	chr7	116794641	116847417	52776	True	True	True	True	60
chr7	116847417	116877271	chr7_44	29854	chr7	116847417	116877271	29854	True	True	True	True	60
chr7	116877271	116928941	chr7_45	51670	chr7	116877271	116928941	51670	True	True	True	True	60
chr7	116928941	116961872	chr7_46	32931	chr7	116928941	116961872	32931	True	True	True	True	60
chr7	116961872	117106278	chr7_47	144406	chr7	116961872	117106278	144406	True	True	True	True	60
chr7	117106278	119141127	chr7_48	2034849	chr7	117106278	119141127	2034849	True	True	True	True	60
chr7	119141127	160567428	chr7_49	41426301	chr7	119141127	160567428	41426301	True	True	True	True	60
chr8	0	710597	chr8_0	710597	chr8	0	710597	710597	True	True	True	True	60
chr8	710597	738585	chr8_1	27988	chr8	710597	738585	27988	True	True	True	True	60
chr8	738585	764990	chr8_2	26405	chr8	738585	764990	26405	True	True	True	True	60
chr8	764990	788553	chr8_3	23563	chr8	764990	788553	23563	True	True	True	True	60
chr8	788553	839253	chr8_4	50700	chr8	788553	839253	50700	True	True	True	True	60
chr8	839253	865831	chr8_5	26578	chr8	839253	865831	26578	True	True	True	True	60
chr8	865831	928643	chr8_6	62812	chr8	865831	928643	62812	True	True	True	True	60
chr8	928643	1352610	chr8_7	423967	chr8	928643	1352610	423967	True	True	True	True	60
chr8	1352610	1400180	chr8_8	47570	chr8	1352610	1400180	47570	True	True	True	True	60
chr8	1400180	1483417	chr8_9	83237	chr8	1400180	1483417	83237	True	True	True	True	60
chr8	1483417	2115262	chr8_10	631845	chr8	1483417	2115262	631845	True	True	True	True	60
chr8	2115262	2170248	chr8_11	54986	chr8	2115262	2170248	54986	True	True	True	True	60
chr8	2170248	83734670	chr8_12	81564422	chr8	2170248	83734670	81564422	True	True	True	True	60
chr8	83734670	83770197	chr8_13	35527	chr8	83734670	83770197	35527	True	True	True	True	60
chr8	83770197	85125234	chr8_14	1355037	chr8	83770197	85125234	1355037	True	True	True	True	60
chr8	85125234	86480271	chr8_15	1355037	chr8	85125234	86480271	1355037	True	True	True	True	60
chr8	86480271	86512314	chr8_16	32043	chr8	86480271	86512314	32043	True	True	True	True	60
chr8	86512314	86589399	chr8_17	77085	chr8	86512314	86589399	77085	True	True	True	True	60
chr8	86589399	86621518	chr8_18	32119	chr8	86589399	86621518	32119	True	True	True	True	37
chr8	86621518	86756142	chr8_19	134624	chr8	86621518	86756142	134624	True	True	True	True	60
chr8	86756142	86779872	chr8_20	23730	chr8	86756142	86779872	23730	True	True	True	True	36
chr8	86779872	86846973	chr8_21	67101	chr8	86779872	86846973	67101	True	True	True	True	60
chr8	86846973	86870053	chr8_22	23080	.	.	.	.	False	False	False	False	7
chr8	86870053	86918436	chr8_23	48383	chr8	86870053	86918436	48383	True	True	True	True	60
chr8	86918436	86955995	chr8_24	37559	chr8	86918436	86955995	37559	True	True	True	True	60
chr8	86955995	86979725	chr8_25	23730	chr8	86955995	86979725	23730	True	True	True	True	60
chr8	86979725	87105772	chr8_26	126047	chr8	86979725	87105772	126047	True	True	True	True	60
chr8	87105772	87126596	chr8_27	20824	chr8	87105772	87126596	20824	True	True	True	True	60
chr8	87126596	87228741	chr8_28	102145	chr8	87126596	87228741	102145	True	True	True	True	60
chr8	87228741	127611174	chr8_29	40382433	chr8	87228741	127611174	40382433	True	True	True	True	60
chr8	127611174	127632184	chr8_30	21010	chr8	127611174	127632184	21010	True	True	True	True	60
chr8	127632184	127651127	chr8_31	18943	chr8	127632184	127651127	18943	True	True	True	True	60
chr8	127651127	146259331	chr8_32	18608204	chr8	127651127	146259331	18608204	True	True	True	True	60
chr9	0	143389	chr9_0	143389	chr9	0	143389	143389	True	True	True	True	60
chr9	143389	194214	chr9_1	50825	chr9	143389	194214	50825	True	True	True	True	60
chr9	194214	32777849	chr9_2	32583635	chr9	194214	32777849	32583635	True	True	True	True	60
chr9	32777849	32792481	chr9_3	14632	chr9	32777849	32792481	14632	True	True	True	True	60
chr9	32792481	32811428	chr9_4	18947	chr9	32792481	32811428	18947	True	True	True	True	60
chr9	32811428	32841819	chr9_5	30391	chr9	32811428	32841819	30391	True	True	True	True	60
chr9	32841819	32886587	chr9_6	44768	chr9	32841819	32886587	44768	True	True	True	True	60
chr9	32886587	32905534	chr9_7	18947	chr9	32886587	32905534	18947	True	True	True	True	60
chr9	32905534	32914671	chr9_8	9137	chr9	32905534	32914671	9137	True	True	True	True	60
chr9	32914671	32930014	chr9_9	15343	chr9	32914671	32930014	15343	True	True	True	True	60
chr9	32930014	33083150	chr9_10	153136	chr9	32930014	33083150	153136	True	True	True	True	60
chr9	33083150	34034046	chr9_11	950896	chr9	33083150	34034046	950896	True	True	True	True	60
chr9	34034046	34065429	chr9_12	31383	chr9	34034046	34065429	31383	True	True	True	True	60
chr9	34065429	34096352	chr9_13	30923	chr9	34065429	34096352	30923	True	True	True	True	60
chr9	34096352	34116833	chr9_14	20481	chr9	34096352	34116833	20481	True	True	True	True	60
chr9	34116833	34193450	chr9_15	76617	chr9	34116833	34193450	76617	True	True	True	True	60
chr9	34193450	34215352	chr9_16	21902	chr9	34193450	34215352	21902	True	True	True	True	60
chr9	34215352	34246796	chr9_17	31444	chr9	34215352	34246796	31444	True	True	True	True	60
chr9	34246796	34318825	chr9_18	72029	chr9	34246796	34318825	72029	True	True	True	True	60
chr9	34318825	34392591	chr9_19	73766	chr9	34318825	34392591	73766	True	True	True	True	60
chr9	34392591	34456551	chr9_20	63960	chr9	34392591	34456551	63960	True	True	True	True	60
chr9	34456551	53581165	chr9_21	19124614	chr9	34456551	53581165	19124614	True	True	True	True	60
chr9	53581165	54193222	chr9_22	612057	chr9	53581165	54193222	612057	True	True	True	True	20
chr9	54193222	54217053	chr9_23	23831	.	.	.	.	False	False	False	False	1
chr9	54217053	54772398	chr9_24	555345	chr9	54217053	54772398	555345	True	True	True	True	43
chr9	54772398	56355135	chr9_25	1582737	chr9	54772398	56355135	1582737	True	True	True	True	27
chr9	56355135	56386976	chr9_26	31841	.	.	.	.	False	False	False	False	1
chr9	56386976	56406905	chr9_27	19929	.	.	.	.	False	False	False	False	2
chr9	56406905	60055994	chr9_28	3649089	chr9	56406905	60055994	3649089	True	True	True	True	17
chr9	60055994	60703031	chr9_29	647037	chr9	60055994	60703031	647037	True	True	True	True	16
chr9	60703031	60786433	chr9_30	83402	chr9	60703031	60786433	83402	True	True	True	True	27
chr9	60786433	146996031	chr9_31	86209598	chr9	60786433	146996031	86209598	True	True	True	True	60
chr9	146996031	147031463	chr9_32	35432	chr9	146996031	147031463	35432	True	True	True	True	60
chr9	147031463	147063586	chr9_33	32123	chr9	147031463	147063586	32123	True	True	True	True	60
chr9	147063586	147085206	chr9_34	21620	chr9	147063586	147085206	21620	True	True	True	True	60
chr9	147085206	147106981	chr9_35	21775	chr9	147085206	147106981	21775	True	True	True	True	60
chr9	147106981	147167690	chr9_36	60709	chr9	147106981	147167690	60709	True	True	True	True	60
chr9	147167690	147192379	chr9_37	24689	chr9	147167690	147192379	24689	True	True	True	True	60
chr9	147192379	147244049	chr9_38	51670	chr9	147192379	147244049	51670	True	True	True	True	60
chr9	147244049	148839269	chr9_39	1595220	chr9	147244049	148839269	1595220	True	True	True	True	60
chr9	148839269	150617247	chr9_40	1777978	chr9	148839269	150617247	1777978	True	True	True	True	60
chr10	0	17641	chr10_0	17641	chr10	0	17641	17641	True	True	True	True	60
chr10	17641	132750	chr10_1	115109	chr10	17641	132750	115109	True	True	True	True	60
